country,year,iso_code,population,renewables_share_energy,fossil_share_energy,clean_share_elec,fossil_share_elec,transition_gap,carbon_intensity_elec,is_focus_country
Sweden,2002,SWE,8925045.0,31.103418350219727,39.41846466064453,94.92842864990234,5.071574687957764,89.85685396194458,56.2400016784668,True
Colombia,2002,COL,40324684.0,30.439077377319336,69.56092071533203,76.33639526367188,23.663610458374023,52.67278480529785,183.3999938964844,False
Austria,2002,AUT,8081640.0,28.92309188842773,71.07691192626953,69.10770416259766,30.892295837402344,38.21540832519531,226.1300048828125,False
Switzerland,2002,CHE,7278744.0,28.020713806152344,51.06218719482422,96.82005310058594,3.1799416542053223,93.64011144638062,34.25,False
Canada,2002,CAN,31535579.0,27.33493423461914,66.99744415283203,72.48370552062988,27.51629638671875,44.96740913391113,245.1199951171875,False
Chile,2002,CHL,15857926.0,21.83407020568848,78.16593170166016,55.22560119628906,44.77440643310547,10.451194763183594,330.1099853515625,False
Venezuela,2002,VEN,25435674.0,20.257225036621094,79.7427749633789,64.81219482421875,35.18780517578125,29.6243896484375,274.1400146484375,False
Ecuador,2002,ECU,13138473.0,20.06039047241211,79.93961334228516,63.082130432128906,36.91786575317383,26.164264678955078,262.489990234375,False
Vietnam,2002,VNM,78772227.0,19.066280364990234,80.93372344970703,50.83799362182617,49.16201400756836,1.6759796142578125,344.4100036621094,False
Philippines,2002,PHL,83068889.0,16.8480281829834,83.15196990966797,35.63764190673828,64.36236572265625,-28.72472381591797,467.1900024414063,False
Latvia,2002,LVA,2311358.0,16.66816520690918,83.33183288574219,62.46851348876953,37.53148651123047,24.937026977539062,166.25,False
Croatia,2002,HRV,4305783.0,15.939726829528809,84.06027221679688,46.09929275512695,53.90071105957031,-7.801418304443359,370.3699951171875,False
Finland,2002,FIN,5200548.0,15.842105865478516,67.41654205322266,56.23331642150879,43.76668548583984,12.466630935668952,316.20001220703125,False
Argentina,2002,ARG,38029345.0,15.334840774536133,82.21666717529297,49.887696266174316,50.11230850219727,-0.22461223602295632,294.8299865722656,False
Sri Lanka,2002,LKA,19805750.0,13.979145050048828,86.0208511352539,38.90489959716797,61.095096588134766,-22.190196990966797,410.6600036621094,False
Slovenia,2002,SVN,1991571.0,11.619203567504885,69.65098571777344,61.23287773132324,38.767120361328125,22.465757369995117,386.2999877929688,False
Pakistan,2002,PAK,163222552.0,11.550942420959473,87.43110656738281,31.872774124145508,68.12722778320312,-36.25445365905762,465.6199951171875,False
Turkey,2002,TUR,67048792.0,10.917990684509276,89.0820083618164,26.436243057250977,73.56375122070312,-47.12750816345215,536.4299926757812,False
Romania,2002,ROU,21770020.0,10.036859512329102,86.51546478271484,39.61778736114502,60.38221740722656,-20.764430046081543,515.0700073242188,False
Portugal,2002,PRT,10413045.0,9.23265552520752,90.76734161376952,21.361141204833984,78.63886260986328,-57.2777214050293,592.5399780273438,False
Denmark,2002,DNK,5375967.0,8.196981430053711,91.80301666259766,17.36573028564453,82.63427734375,-65.26854705810547,618.6699829101562,True
North Macedonia,2002,MKD,2074482.0,7.347762107849121,92.65223693847656,12.479474067687988,87.52052307128906,-75.04104900360107,880.1300048828125,False
Slovakia,2002,SVK,5377685.0,6.657926082611084,71.42057800292969,72.62275123596191,27.377254486083984,45.24549674987793,225.3000030517578,False
Italy,2002,ITA,57420636.0,6.452591419219971,93.5474090576172,17.407127380371094,82.5928726196289,-65.18574523925781,523.0800170898438,False
Egypt,2002,EGY,76239140.0,6.405477523803711,93.59452056884766,16.467586517333984,83.53240966796875,-67.06482315063477,542.969970703125,False
Russia,2002,RUS,145939502.0,6.127024173736572,88.52886962890625,34.10600471496582,65.89398956298828,-31.78798484802246,463.0400085449219,False
Spain,2002,ESP,41755703.0,6.0164313316345215,83.22551727294922,40.094200134277344,59.90579605102539,-19.811595916748047,481.8900146484375,False
China,2002,CHN,1286866835.0,5.921866893768311,93.56922149658205,19.13773262500763,80.86226654052734,-61.724533915519714,773.2999877929688,True
France,2002,FRA,60327247.0,5.879392623901367,55.28369140625,90.60481834411621,9.395181655883787,81.20963668823242,75.20999908447266,False
Kazakhstan,2002,KAZ,15656680.0,5.76650333404541,94.2334976196289,15.24087142944336,84.75912475585938,-69.51825332641602,775.239990234375,False
India,2002,IND,1097600380.0,5.217525482177734,93.40775299072266,15.112196683883669,84.88780212402344,-69.77560544013977,755.760009765625,True
Mexico,2002,MEX,101548627.0,5.124882221221924,93.3205795288086,18.870810985565186,81.12919616699219,-62.258385181427,553.4199829101562,False
Japan,2002,JPN,127484599.0,4.5137038230896,81.44608306884766,37.43189811706543,62.56810760498047,-25.13620948791504,433.7300109863281,False
Azerbaijan,2002,AZE,8326141.0,4.418671607971191,95.58132934570312,10.70663833618164,89.29336547851562,-78.58672714233398,623.6599731445312,False
United States,2002,USA,287084335.0,3.850827693939209,87.56272888183594,29.040925979614258,70.95907592773438,-41.91814994812012,600.6599731445312,True
Australia,2002,AUS,19595356.0,3.7108545303344727,96.28914642333984,8.031679153442383,91.96831512451172,-83.93663597106934,794.6699829101562,False
Iraq,2002,IRQ,26006558.0,3.6559691429138175,96.34403228759766,1.535735249519348,98.46426391601562,-96.92852866649628,657.1199951171875,False
Indonesia,2002,IDN,222088499.0,3.646719455718994,96.35327911376952,18.57749366760254,81.4225082397461,-62.845014572143555,643.489990234375,False
Germany,2002,DEU,82068328.0,3.3654510974884038,85.32731628417969,35.85891389846802,64.14108276367188,-28.282168865203857,569.6199951171875,True
Uzbekistan,2002,UZB,25399987.0,2.7781429290771484,97.22185516357422,12.186234474182127,87.81376647949219,-75.62753200531006,1049.3900146484375,False
Bulgaria,2002,BGR,7861949.0,2.681157350540161,71.69579315185547,53.089349269866936,46.91064453125,6.178704738616936,444.6300048828125,False
Thailand,2002,THA,64266433.0,2.6618728637695312,97.33812713623048,7.488011360168457,92.5119857788086,-85.02397441864014,591.760009765625,False
Greece,2002,GRC,10890287.0,2.6210782527923584,97.37892150878906,6.7091450691223145,93.29084777832033,-86.58170270919801,827.5900268554688,False
Malaysia,2002,MYS,24102477.0,2.441925287246704,97.55807495117188,7.1843695640563965,92.81562042236328,-85.63125085830688,618.280029296875,False
Morocco,2002,MAR,29198146.0,2.1849255561828613,97.81507110595705,6.821191787719727,93.17880249023438,-86.35761070251465,765.5599975585938,False
Ireland,2002,IRL,3928441.0,2.106391668319702,97.89360809326172,5.564516067504883,94.43548583984376,-88.87096977233888,615.72998046875,True
Czechia,2002,CZE,10239474.0,1.8836787939071653,87.53409576416016,28.59210467338562,71.40789794921875,-42.81579327583313,699.3400268554688,False
Ukraine,2002,UKR,48677280.0,1.7091200351715088,84.47657012939453,50.35913038253784,49.64086532592773,0.7182650566101145,414.1799926757813,False
Bangladesh,2002,BGD,138933659.0,1.453572154045105,98.54642486572266,5.540896415710449,94.45909881591795,-88.9182024002075,647.489990234375,False
Iran,2002,IRN,68011318.0,1.355980634689331,98.6440200805664,5.81639289855957,94.18360900878906,-88.36721611022949,651.8099975585938,False
United Kingdom,2002,GBR,59540764.0,1.2373026609420776,89.59056854248047,25.55779385566711,74.44220733642578,-48.88441348075867,520.8900146484375,True
Taiwan,2002,TWN,22566898.0,1.158005952835083,88.92667388916016,22.103198289871216,77.89680480957031,-55.7936065196991,654.1900024414062,False
Netherlands,2002,NLD,16288060.0,1.149994730949402,97.82440185546876,8.336855411529541,91.66314697265624,-83.3262915611267,538.780029296875,False
Lithuania,2002,LTU,3444051.0,1.0099884271621704,59.06615829467773,83.80566334724426,16.1943302154541,67.61133313179016,76.91999816894531,False
Poland,2002,POL,38229407.0,0.7752066850662231,99.22479248046876,1.9439959526062007,98.05599975585938,-96.11200380325317,945.6099853515624,False
South Africa,2002,ZAF,48019414.0,0.6614810824394226,96.50640869140624,6.592011451721191,93.4079818725586,-86.8159704208374,802.2899780273438,False
Belgium,2002,BEL,10332975.0,0.4648602902889251,81.77174377441406,59.92092847824097,40.07906723022461,19.841861248016357,249.82000732421875,False
South Korea,2002,KOR,47299118.0,0.3927483260631561,86.0833511352539,36.90551507472992,63.094482421875,-26.18896734714508,472.7900085449219,False
Singapore,2002,SGP,4146898.0,0.3065324425697326,99.69346618652344,2.221580982208252,97.7784194946289,-95.55683851242065,586.27001953125,False
Hungary,2002,HUN,10138461.0,0.2376596480607986,86.1107177734375,39.225448369979866,60.7745475769043,-21.54909920692443,432.3699951171875,False
Estonia,2002,EST,1379438.0,0.1797671765089035,99.82023620605467,0.3516998887062073,99.64830017089844,-99.29660028219223,634.22998046875,False
Israel,2002,ISR,6387714.0,0.0884002372622489,99.9115982055664,0.0659340620040893,99.93406677246094,-99.86813271045685,811.6500244140625,False
Trinidad and Tobago,2002,TTO,1332017.0,0.0601627454161644,99.93983459472656,0.5319148898124695,99.46808624267578,-98.93617135286331,680.8499755859375,False
Algeria,2002,DZA,31750832.0,0.0485072433948516,99.95149230957033,0.2169981896877288,99.7830047607422,-99.56600657105447,637.97998046875,False
Belarus,2002,BLR,9873451.0,0.0309789683669805,99.96902465820312,0.1133786886930465,99.88662719726562,-99.77324850857258,515.5,False
Turkmenistan,2002,TKM,4769473.0,0.0066294269636273,99.99337005615234,0.0,100.0,-100.0,1306.5400390625,False
Hong Kong,2002,HKG,6821412.0,0.0,100.0,0.0,100.0,-100.0,807.1900024414062,False
Kuwait,2002,KWT,2059983.0,0.0,100.0,0.0,100.0,-100.0,655.2100219726562,False
Oman,2002,OMN,2337144.0,0.0,100.0,0.0,100.0,-100.0,580.8300170898438,False
Saudi Arabia,2002,SAU,17910909.0,0.0,100.0,0.0,100.0,-100.0,699.7000122070312,False
United Arab Emirates,2002,ARE,3956829.0,0.0,100.0,0.0,100.0,-100.0,676.8400268554688,False
Norway,2003,NOR,4564666.0,62.65043258666992,37.34956741333008,99.40001678466795,0.5999812483787537,98.8000355362892,27.75,True
Brazil,2003,BRA,180622688.0,40.44926452636719,57.98937225341797,90.83124947547913,9.168746948242188,81.66250252723694,90.66999816894533,True
Peru,2003,PER,27580485.0,35.518898010253906,64.4811019897461,81.68338012695312,18.316614151000977,63.36676597595215,145.66000366210938,False
New Zealand,2003,NZL,4022585.0,33.36553192138672,66.63446807861328,66.08868408203125,33.911319732666016,32.177364349365234,231.1100006103516,False
Colombia,2003,COL,40937426.0,31.640399932861328,68.35960388183594,78.61471557617188,21.38528060913086,57.229434967041016,172.0800018310547,False
Switzerland,2003,CHE,7333451.0,27.866378784179688,50.92045211791992,96.7401351928711,3.2598717212677,93.4802634716034,34.439998626708984,False
Sweden,2003,SWE,8958434.0,27.30537986755371,41.84830856323242,93.1752700805664,6.824728488922119,86.35054159164429,68.54000091552734,True
Canada,2003,CAN,31836483.0,26.020357131958008,68.423095703125,71.50457668304443,28.495418548583984,43.00915813446045,251.63999938964844,False
Austria,2003,AUT,8122604.0,24.120513916015625,75.87948608398438,60.79006576538086,39.20993423461914,21.58013153076172,282.3900146484375,False
Venezuela,2003,VEN,25892710.0,22.800235748291016,77.19976043701172,65.82925415039062,34.170745849609375,31.65850830078125,263.7300109863281,False
Chile,2003,CHL,16024755.0,21.011951446533203,78.98804473876953,49.92494201660156,50.07505798339844,-0.150115966796875,355.3500061035156,False
Ecuador,2003,ECU,13372304.0,18.571855545043945,81.42814636230469,61.93379974365234,38.06620407104492,23.867595672607415,274.3900146484375,False
Vietnam,2003,VNM,79563778.0,18.345029830932617,81.65496826171875,46.39628601074219,53.60371398925781,-7.207427978515625,375.760009765625,False
Sri Lanka,2003,LKA,19951521.0,16.627981185913086,83.37201690673828,43.512451171875,56.487548828125,-12.97509765625,382.7000122070313,False
Philippines,2003,PHL,84731836.0,16.611923217773438,83.38807678222656,33.41518783569336,66.5848159790039,-33.16962814331055,455.6099853515625,False
Portugal,2003,PRT,10454246.0,16.157108306884766,83.8428955078125,38.15477752685547,61.8452262878418,-23.690448760986328,485.2300109863281,False
Latvia,2003,LVA,2288983.0,15.783100128173828,84.2168960571289,58.94206237792969,41.05793380737305,17.88412857055664,171.2899932861328,False
Finland,2003,FIN,5212958.0,14.247586250305176,69.92288970947266,49.584716796875,50.415287017822266,-0.8305702209472656,371.3800048828125,False
Croatia,2003,HRV,4306683.0,14.114472389221191,85.88552856445312,41.48936080932617,58.51063919067383,-17.021278381347656,414.1300048828125,False
Argentina,2003,ARG,38424283.0,13.613283157348633,83.43450927734375,45.975884437561035,54.024112701416016,-8.04822826385498,316.3900146484375,False
Pakistan,2003,PAK,167110250.0,12.78365993499756,86.2722396850586,36.48878836631775,63.511207580566406,-27.022419214248657,442.3699951171875,False
North Macedonia,2003,MKD,2081417.0,11.797395706176758,88.20260620117188,20.35661125183105,79.64338684082031,-59.28677558898926,811.2899780273438,False
Turkey,2003,TUR,67831735.0,10.734353065490724,89.2656478881836,25.48373413085937,74.51627349853516,-49.03253936767578,524.7999877929688,False
Slovenia,2003,SVN,1992499.0,10.626738548278809,71.50601196289062,59.9421558380127,40.05784606933594,19.884309768676765,394.7900085449219,False
Spain,2003,ESP,42506540.0,9.206891059875488,80.76741790771484,45.717063903808594,54.28293991088867,-8.565876007080078,429.2300109863281,False
Denmark,2003,DNK,5390621.0,9.054265975952148,90.94573211669922,17.5549259185791,82.44507598876953,-64.89015007019043,651.510009765625,True
Romania,2003,ROU,21593448.0,8.238625526428223,88.7137680053711,33.132750511169434,66.86724853515625,-33.734498023986816,573.8499755859375,False
Italy,2003,ITA,57739697.0,6.059579372406006,93.94042205810548,16.369163513183594,83.63084411621094,-67.26168060302734,523.25,False
Russia,2003,RUS,145794230.0,5.7380547523498535,88.73548126220703,33.4381046295166,66.56189727783203,-33.12379264831543,465.2799987792969,False
France,2003,FRA,60741119.0,5.674737930297852,55.76491165161133,89.87892150878906,10.121081352233888,79.75784015655518,80.86000061035156,False
Egypt,2003,EGY,77853548.0,5.598830699920654,94.4011688232422,14.350796699523926,85.64920043945312,-71.2984037399292,556.030029296875,False
India,2003,IND,1116803000.0,5.143730163574219,93.6188735961914,14.537789344787596,85.46220397949219,-70.92441463470459,758.010009765625,True
Japan,2003,JPN,127671254.0,5.098414421081543,84.67998504638672,31.320990562438965,68.67901611328125,-37.358025550842285,476.3200073242188,False
Kazakhstan,2003,KAZ,15747377.0,5.073659896850586,94.92633819580078,13.498276710510254,86.50172424316406,-73.00344753265381,793.77001953125,False
China,2003,CHN,1294517323.0,5.001338958740234,94.24960327148438,17.3046932220459,82.69530487060547,-65.39061164855957,790.9199829101562,True
Azerbaijan,2003,AZE,8400528.0,4.963229179382324,95.03677368164062,11.47695255279541,88.5230484008789,-77.0460958480835,615.239990234375,False
Slovakia,2003,SVK,5376197.0,4.498831272125244,73.1960678100586,69.20594310760498,30.7940616607666,38.41188144683838,257.260009765625,False
Mexico,2003,MEX,102978517.0,4.410450458526611,93.94501495361328,16.598488330841064,83.40151977539062,-66.80303144454956,570.1699829101562,False
Iraq,2003,IRQ,26802660.0,4.274190425872803,95.7258071899414,1.5178256034851074,98.48217010498048,-96.96434450149538,655.489990234375,False
Greece,2003,GRC,10918467.0,4.051534175872803,95.9484634399414,10.282821655273438,89.71717834472656,-79.43435668945312,790.3300170898438,False
United States,2003,USA,289908091.0,4.012036323547363,87.65520477294922,28.765243530273434,71.23475646972656,-42.469512939453125,606.3400268554688,True
Australia,2003,AUS,19819449.0,3.7965071201324463,96.2034912109375,8.258463859558105,91.74153137207033,-83.48306751251222,792.1699829101562,False
Bulgaria,2003,BGR,7804405.0,3.646085262298584,75.3174057006836,47.942293643951416,52.05771255493164,-4.115418910980225,492.8999938964844,False
Uzbekistan,2003,UZB,25711261.0,3.5324366092681885,96.46755981445312,16.762413024902344,83.23758697509766,-66.47517395019531,997.3300170898438,False
Germany,2003,DEU,82111619.0,3.4766616821289062,85.26161193847656,35.16934108734131,64.83065032958984,-29.661309242248535,570.010009765625,True
Morocco,2003,MAR,29571415.0,3.442817211151123,96.55718231201172,10.03671932220459,89.9632797241211,-79.9265604019165,735.010009765625,False
Indonesia,2003,IDN,225048005.0,3.195319652557373,96.80467987060548,16.883892059326172,83.1161117553711,-66.23221969604492,656.530029296875,False
Thailand,2003,THA,64868164.0,2.580325126647949,97.419677734375,7.279626846313477,92.72036743164062,-85.44074058532715,590.0499877929688,False
Malaysia,2003,MYS,24679604.0,2.1235485076904297,97.87644958496094,6.613852500915527,93.38615417480467,-86.77230167388915,631.1400146484375,False
Ireland,2003,IRL,3992935.0,1.7748370170593262,98.22516632080078,4.593070030212402,95.40692901611328,-90.81385898590088,595.8900146484375,True
Ukraine,2003,UKR,48315133.0,1.5928751230239868,84.41752624511719,50.21597099304199,49.78403091430664,0.43194007873535156,410.7300109863281,False
Iran,2003,IRN,68769343.0,1.5835846662521362,98.41641235351562,6.343554496765137,93.6564483642578,-87.31289386749266,648.989990234375,False
Bangladesh,2003,BGD,140970355.0,1.3526304960250854,98.64736938476562,5.580468654632568,94.41954040527344,-88.83907175064087,648.22998046875,False
Taiwan,2003,TWN,22664130.0,1.2143278121948242,89.51039123535156,20.90787410736084,79.09213256835938,-58.184258460998535,665.7899780273438,False
United Kingdom,2003,GBR,59820385.0,1.1942470073699951,89.72917938232422,24.956682205200195,75.04331970214844,-50.08663749694824,536.780029296875,True
Czechia,2003,CZE,10248907.0,1.1732385158538818,85.07874298095703,33.506462812423706,66.49353790283203,-32.987075090408325,651.8900146484375,False
Netherlands,2003,NLD,16366914.0,1.1242951154708862,97.83541870117188,8.358646392822266,91.64134979248048,-83.28270339965822,540.7999877929688,False
Lithuania,2003,LTU,3415276.0,0.8963008522987366,57.44308471679688,84.00637590885162,15.993623733520508,68.01275217533112,71.7300033569336,False
Poland,2003,POL,38203527.0,0.6422950029373169,99.35770416259766,1.4999001026153564,98.5000991821289,-97.00019907951355,949.7999877929688,False
South Korea,2003,KOR,47514158.0,0.5620511770248413,85.2414321899414,38.755498647689826,61.24450302124024,-22.489004373550415,457.8900146484375,False
Belgium,2003,BEL,10376262.0,0.4732260107994079,82.51375579833984,58.13091027736664,41.86909484863281,16.261815428733826,249.1300048828125,False
Hungary,2003,HUN,10108970.0,0.345416396856308,89.07734680175781,33.22590160369873,66.77410125732422,-33.54819965362549,468.7999877929688,False
Singapore,2003,SGP,4138241.0,0.3405409455299377,99.65946197509766,2.802944660186768,97.19705963134766,-94.39411497116089,570.5,False
South Africa,2003,ZAF,48500351.0,0.3283068835735321,96.92684173583984,5.942876756191254,94.05712127685548,-88.11424452066423,807.6699829101562,False
Algeria,2003,DZA,32175813.0,0.2143433988094329,99.78565979003906,0.8792694807052612,99.1207275390625,-98.24145805835724,634.0900268554688,False
Estonia,2003,EST,1370849.0,0.2113476693630218,99.78865051269533,0.4921259880065918,99.50787353515624,-99.01574754714964,638.780029296875,False
Israel,2003,ISR,6502821.0,0.0992539897561073,99.90074920654295,0.0850340127944946,99.91496276855467,-99.82992875576018,810.7999877929688,False
Belarus,2003,BLR,9803175.0,0.0299725793302059,99.97002410888672,0.1126549020409584,99.8873519897461,-99.77469708770514,514.0800170898438,False
Trinidad and Tobago,2003,TTO,1338718.0,0.0275757350027561,99.97242736816406,0.1552795022726059,99.84471893310548,-99.68943943083288,681.6799926757812,False
Turkmenistan,2003,TKM,4863871.0,0.0051165907643735,99.99488067626952,0.0,100.0,-100.0,1306.47998046875,False
Hong Kong,2003,HKG,6858906.0,0.0,100.0,0.0,100.0,-100.0,866.5,False
Kuwait,2003,KWT,2109886.0,0.0,100.0,0.0,100.0,-100.0,654.77001953125,False
Oman,2003,OMN,2363801.0,0.0,100.0,0.0,100.0,-100.0,581.7000122070312,False
Saudi Arabia,2003,SAU,18786771.0,0.0,100.0,0.0,100.0,-100.0,698.8800048828125,False
United Arab Emirates,2003,ARE,4192465.0,0.0,100.0,0.0,100.0,-100.0,676.6400146484375,False
Norway,2004,NOR,4591739.0,63.412933349609375,36.58706665039063,99.35513305664062,0.6448683142662048,98.71026474237442,27.8799991607666,True
Brazil,2004,BRA,182675144.0,40.444068908691406,58.26993179321289,89.03198051452637,10.968025207519531,78.06395530700684,101.77999877929688,True
New Zealand,2004,NZL,4083912.0,36.99028015136719,63.00971984863281,72.39176940917969,27.608232498168945,44.78353691101074,204.16000366210935,False
Colombia,2004,COL,41543177.0,31.689388275146484,68.31061553955078,81.51226043701172,18.487733840942383,63.024526596069336,148.38999938964844,False
Peru,2004,PER,27852190.0,31.151721954345703,68.84827423095703,72.86598205566406,27.13401985168457,45.73196220397949,200.0,False
Sweden,2004,SWE,8993805.0,29.33614730834961,38.24484634399414,96.11375045776367,3.886249542236328,92.22750091552734,48.02999877929688,True
Switzerland,2004,CHE,7384196.0,27.04122734069824,52.21979904174805,96.63378524780273,3.366212844848633,93.2675724029541,35.22999954223633,False
Austria,2004,AUT,8173496.0,26.11917304992676,73.88082885742188,64.0582046508789,35.941795349121094,28.116409301757812,259.3399963378906,False
Canada,2004,CAN,32132680.0,25.70028686523437,67.73296356201172,73.33500289916992,26.664995193481445,46.67000770568848,235.33999633789065,False
Venezuela,2004,VEN,26340843.0,23.592544555664062,76.40745544433594,71.10095977783203,28.89903450012207,42.20192527770996,228.6199951171875,False
Latvia,2004,LVA,2264179.0,19.120990753173828,80.8790054321289,68.23027801513672,31.76972198486328,36.46055603027344,136.4600067138672,False
Finland,2004,FIN,5228147.0,18.99897003173828,65.16300964355469,56.32572364807129,43.67428207397461,12.65144157409668,325.3699951171875,False
Croatia,2004,HRV,4310050.0,18.93794822692871,81.06204986572266,55.01081466674805,44.98918533325195,10.021629333496094,315.07000732421875,False
Chile,2004,CHL,16187324.0,18.553964614868164,81.44603729248047,46.66666412353516,53.33333587646485,-6.6666717529296875,391.7699890136719,False
Ecuador,2004,ECU,13608700.0,17.818208694458008,82.18179321289062,57.34375,42.65625,14.6875,303.9100036621094,False
Philippines,2004,PHL,86394510.0,17.23798942565918,82.76200866699219,33.732574462890625,66.2674331665039,-32.53485870361328,460.6700134277344,False
Sri Lanka,2004,LKA,20087608.0,15.216132164001465,84.78386688232422,36.71199035644531,63.28800582885742,-26.57601547241211,425.2200012207031,False
Vietnam,2004,VNM,80338977.0,14.007817268371582,85.99217987060547,38.57142639160156,61.42856979370117,-22.85714340209961,407.1400146484375,False
Slovenia,2004,SVN,1993548.0,13.640270233154297,68.77518463134766,63.32678413391113,36.67321395874024,26.65357017517089,364.1099853515625,False
Turkey,2004,TUR,68592621.0,12.999957084655762,87.00004577636719,30.92487525939941,69.07512664794922,-38.150251388549805,494.2200012207031,False
North Macedonia,2004,MKD,2086581.0,12.82219123840332,87.17781066894531,22.22222328186035,77.77777862548828,-55.55555534362793,794.2899780273438,False
Pakistan,2004,PAK,171285999.0,12.114919662475586,86.81951141357422,33.50395631790161,66.49604797363281,-32.9920916557312,461.8399963378906,False
Portugal,2004,PRT,10481386.0,11.474528312683104,88.52547454833984,27.551477432250977,72.44851684570312,-44.89703941345215,541.1799926757812,False
